image_path,edge_id,border_id,border_point_id,global_point_id,x_px,y_px,x_mm,y_mm,distance_to_bottom_mm
data/images\Multimedia_32.jpg,1,1,1,1,251.0,891.0,-330.52984619140625,508.5577697753906,338.8744812011719
data/images\Multimedia_32.jpg,1,1,2,2,251.0,950.25,-362.7550354003906,544.5508422851562,302.88140869140625
data/images\Multimedia_32.jpg,1,1,3,3,249.0,1009.5,-396.23211669921875,580.538818359375,266.8934326171875
data/images\Multimedia_32.jpg,1,1,4,4,247.0500030517578,1068.75,-429.67791748046875,616.5269165039062,230.90533447265625
data/images\Multimedia_32.jpg,1,1,5,5,244.0,1128.0,-463.812255859375,652.5121459960938,194.92010498046875
data/images\Multimedia_32.jpg,1,2,1,6,253.0,891.0,-329.2779235839844,508.5628662109375,338.869384765625
data/images\Multimedia_32.jpg,1,2,2,7,259.0,950.25,-357.747314453125,544.5712890625,302.8609619140625
data/images\Multimedia_32.jpg,1,2,3,8,261.0,1009.5,-388.7205505371094,580.5694580078125,266.86279296875
data/images\Multimedia_32.jpg,1,2,4,9,263.95001220703125,1068.75,-419.09912109375,616.570068359375,230.8621826171875
data/images\Multimedia_32.jpg,1,2,5,10,248.0,1128.0,-461.30841064453125,652.5223999023438,194.90985107421875
data/images\Multimedia_32.jpg,2,1,1,1,1058.0,281.0,506.3927307128906,140.05833435058594,707.3739013671875
data/images\Multimedia_32.jpg,2,1,2,2,1057.0,364.5,460.3524169921875,190.7801971435547,656.6520385742188
data/images\Multimedia_32.jpg,2,1,3,3,1040.0,448.0,404.296630859375,241.46116638183594,605.9710693359375
data/images\Multimedia_32.jpg,2,1,4,4,1033.0,531.5,354.5005187988281,292.1676940917969,555.2645263671875
data/images\Multimedia_32.jpg,2,1,5,5,1041.0,615.0,314.0938720703125,342.9125671386719,504.5196838378906
data/images\Multimedia_32.jpg,2,2,1,6,1075.0,281.0,517.0341186523438,140.10177612304688,707.3304443359375
data/images\Multimedia_32.jpg,2,2,2,7,1085.0,364.5,477.87939453125,190.85174560546875,656.5805053710938
data/images\Multimedia_32.jpg,2,2,3,8,1079.0,448.0,428.709228515625,241.56082153320312,605.8714599609375
data/images\Multimedia_32.jpg,2,2,4,9,1074.0,531.5,380.1650390625,292.2724609375,555.1597900390625
data/images\Multimedia_32.jpg,2,2,5,10,1067.0,615.0,330.3689270019531,342.97900390625,504.4532470703125
