image_path,edge_id,border_id,border_point_id,global_point_id,x_px,y_px,x_mm,y_mm,distance_to_bottom_mm
data/images\Multimedia_32.jpg,1,1,1,1,251.0,891.0,-330.52984619140625,508.5577697753906,338.8744812011719
data/images\Multimedia_32.jpg,1,1,2,2,251.0,950.25,-362.7550354003906,544.5508422851562,302.88140869140625
data/images\Multimedia_32.jpg,1,1,3,3,249.0,1009.5,-396.23211669921875,580.538818359375,266.8934326171875
data/images\Multimedia_32.jpg,1,1,4,4,247.0500030517578,1068.75,-429.67791748046875,616.5269165039062,230.90533447265625
data/images\Multimedia_32.jpg,1,1,5,5,244.0,1128.0,-463.812255859375,652.5121459960938,194.92010498046875
data/images\Multimedia_32.jpg,1,2,1,6,253.0,891.0,-329.2779235839844,508.5628662109375,338.869384765625
data/images\Multimedia_32.jpg,1,2,2,7,259.0,950.25,-357.747314453125,544.5712890625,302.8609619140625
data/images\Multimedia_32.jpg,1,2,3,8,261.0,1009.5,-388.7205505371094,580.5694580078125,266.86279296875
data/images\Multimedia_32.jpg,1,2,4,9,263.95001220703125,1068.75,-419.09912109375,616.570068359375,230.8621826171875
data/images\Multimedia_32.jpg,1,2,5,10,248.0,1128.0,-461.30841064453125,652.5223999023438,194.90985107421875
