image_path,edge_id,border_id,border_point_id,global_point_id,x_px,y_px,x_mm,y_mm,distance_to_bottom_mm
data/images\Multimedia_32.jpg,1,1,1,1,251.10000610351562,891.0,-330.4672546386719,508.5580139160156,304.9147033691406
data/images\Multimedia_32.jpg,1,1,2,2,251.39999389648438,950.25,-362.504638671875,544.5518798828125,268.92083740234375
data/images\Multimedia_32.jpg,1,1,3,3,249.60000610351562,1009.5,-395.8565368652344,580.5403442382812,232.932373046875
data/images\Multimedia_32.jpg,1,1,4,4,247.85000610351562,1068.75,-429.1771545410156,616.5289306640625,196.94378662109375
data/images\Multimedia_32.jpg,1,1,5,5,244.1999969482422,1128.0,-463.68707275390625,652.5126953125,160.96002197265625
data/images\Multimedia_32.jpg,1,2,1,6,252.89999389648438,891.0,-329.34051513671875,508.5626220703125,304.91009521484375
data/images\Multimedia_32.jpg,1,2,2,7,258.6000061035156,950.25,-357.9976806640625,544.5702514648438,268.9024658203125
data/images\Multimedia_32.jpg,1,2,3,8,260.3999938964844,1009.5,-389.09613037109375,580.5679321289062,232.90478515625
data/images\Multimedia_32.jpg,1,2,4,9,263.1499938964844,1068.75,-419.5998840332031,616.5680541992188,196.9046630859375
data/images\Multimedia_32.jpg,1,2,5,10,247.8000030517578,1128.0,-461.43359375,652.5219116210938,160.9508056640625
data/images\Multimedia_32.jpg,2,1,1,1,290.1000061035156,165.0,88.80560302734375,67.62863159179688,745.8441162109375
data/images\Multimedia_32.jpg,2,1,2,2,290.0,236.0,50.127193450927734,110.75931549072266,702.71337890625
data/images\Multimedia_32.jpg,2,1,3,3,288.70001220703125,307.0,10.697635650634766,153.88693237304688,659.5858154296875
data/images\Multimedia_32.jpg,2,1,4,4,287.45001220703125,378.0,-28.70063018798828,197.01467895507812,616.4580078125
data/images\Multimedia_32.jpg,2,1,5,5,288.1499938964844,449.0,-66.87828063964844,240.1474151611328,573.3253173828125
data/images\Multimedia_32.jpg,2,2,1,6,291.8999938964844,165.0,89.93232727050781,67.63323211669922,745.8394775390625
data/images\Multimedia_32.jpg,2,2,2,7,308.0,236.0,61.3945426940918,110.80531311035156,702.6674194335938
data/images\Multimedia_32.jpg,2,2,3,8,301.29998779296875,307.0,18.584766387939453,153.91912841796875,659.5535888671875
data/images\Multimedia_32.jpg,2,2,4,9,295.54998779296875,378.0,-23.63033676147461,197.03536987304688,616.4373779296875
data/images\Multimedia_32.jpg,2,2,5,10,290.8500061035156,449.0,-65.18817138671875,240.15431213378906,573.3184204101562
