image_path,edge_id,border_id,border_point_id,global_point_id,x_px,y_px,x_mm,y_mm,distance_to_bottom_mm
data/images\Multimedia_44.jpg,1,1,1,1,220.0,877.3499755859375,164.86288452148438,537.2760009765625,194.35418701171875
data/images\Multimedia_44.jpg,1,1,2,2,304.5,867.9000244140625,259.51934814453125,504.7591552734375,226.87103271484375
data/images\Multimedia_44.jpg,1,1,3,3,389.0,870.7999877929688,354.0181884765625,481.2744140625,250.35577392578125
data/images\Multimedia_44.jpg,1,1,4,4,473.5,870.75,448.5546875,455.6322021484375,275.99798583984375
data/images\Multimedia_44.jpg,1,1,5,5,558.0,871.2000122070312,543.0847778320312,430.3556823730469,301.2745056152344
data/images\Multimedia_44.jpg,1,2,1,6,220.0,883.6500244140625,164.78248596191406,541.883544921875,189.74664306640625
data/images\Multimedia_44.jpg,1,2,2,7,304.5,884.0999755859375,259.3125915527344,516.6069946289062,215.023193359375
data/images\Multimedia_44.jpg,1,2,3,8,389.0,885.2000122070312,353.83441162109375,491.80584716796875,239.8243408203125
data/images\Multimedia_44.jpg,1,2,4,9,473.5,884.25,448.38238525390625,465.50543212890625,266.124755859375
data/images\Multimedia_44.jpg,1,2,5,10,558.0,874.7999877929688,543.038818359375,432.988525390625,298.64166259765625
data/images\Multimedia_44.jpg,2,1,1,1,718.0,1190.199951171875,718.0166625976562,615.1720581054688,116.4581298828125
data/images\Multimedia_44.jpg,2,1,2,2,798.25,1201.550048828125,807.6528930664062,599.1551513671875,132.47503662109375
data/images\Multimedia_44.jpg,2,1,3,3,878.5,1200.550048828125,897.44677734375,574.1060180664062,157.524169921875
data/images\Multimedia_44.jpg,2,1,4,4,958.75,1195.4000244140625,987.2935791015625,546.021728515625,185.60845947265625
data/images\Multimedia_44.jpg,2,1,5,5,1039.0,1200.0999755859375,1077.0146484375,525.1412963867188,206.4888916015625
data/images\Multimedia_44.jpg,2,2,1,6,718.0,1193.800048828125,717.970703125,617.804931640625,113.82525634765625
data/images\Multimedia_44.jpg,2,2,2,7,798.25,1211.449951171875,807.5265502929688,606.3954467773438,125.2347412109375
data/images\Multimedia_44.jpg,2,2,3,8,878.5,1210.449951171875,897.3204345703125,581.3463134765625,150.28387451171875
data/images\Multimedia_44.jpg,2,2,4,9,958.75,1202.5999755859375,987.2017211914062,551.2874145507812,180.3427734375
data/images\Multimedia_44.jpg,2,2,5,10,1039.0,1201.9000244140625,1076.99169921875,526.457763671875,205.17242431640625
