image_path,edge_id,border_id,border_point_id,global_point_id,x_px,y_px,x_mm,y_mm,distance_to_bottom_mm
data/images\Multimedia_34.jpg,1,1,1,1,291.1000061035156,882.0,-367.7178649902344,533.7633666992188,277.73162841796875
data/images\Multimedia_34.jpg,1,1,2,2,290.54998779296875,941.5,-404.6063537597656,571.7151489257812,239.77984619140625
data/images\Multimedia_34.jpg,1,1,3,3,288.70001220703125,1001.0,-442.321533203125,609.659423828125,201.8355712890625
data/images\Multimedia_34.jpg,1,1,4,4,287.8999938964844,1060.5,-479.3690185546875,647.6097412109375,163.88525390625
data/images\Multimedia_34.jpg,1,1,5,5,287.5,1120.0,-516.162109375,685.5625,125.9324951171875
data/images\Multimedia_34.jpg,1,2,1,6,292.8999938964844,882.0,-366.5731506347656,533.7738647460938,277.72113037109375
data/images\Multimedia_34.jpg,1,2,2,7,300.45001220703125,941.5,-398.3104248046875,571.7731323242188,239.72186279296875
data/images\Multimedia_34.jpg,1,2,3,8,301.29998779296875,1001.0,-434.30859375,609.733154296875,201.7618408203125
data/images\Multimedia_34.jpg,1,2,4,9,304.1000061035156,1060.5,-469.0666198730469,647.70458984375,163.7904052734375
data/images\Multimedia_34.jpg,1,2,5,10,296.5,1120.0,-510.43853759765625,685.6151733398438,125.87982177734375
data/images\Multimedia_34.jpg,2,1,1,1,1095.4000244140625,246.0,534.3426513671875,132.7679901123047,678.7269897460938
data/images\Multimedia_34.jpg,2,1,2,2,1090.4000244140625,325.25,482.49578857421875,183.2922821044922,628.2026977539062
data/images\Multimedia_34.jpg,2,1,3,3,1090.4000244140625,404.5,433.82867431640625,233.84585571289062,577.649169921875
data/images\Multimedia_34.jpg,2,1,4,4,1089.25,483.75,384.4302062988281,284.3927001953125,527.102294921875
data/images\Multimedia_34.jpg,2,1,5,5,1091.4000244140625,563.0,337.13043212890625,334.9588623046875,476.5361328125
data/images\Multimedia_34.jpg,2,2,1,6,1102.5999755859375,246.0,538.9214477539062,132.8101348876953,678.6848754882812
data/images\Multimedia_34.jpg,2,2,2,7,1115.5999755859375,325.25,498.521728515625,183.43983459472656,628.05517578125
data/images\Multimedia_34.jpg,2,2,3,8,1115.5999755859375,404.5,449.8546142578125,233.993408203125,577.5015869140625
data/images\Multimedia_34.jpg,2,2,4,9,1111.75,483.75,398.7391052246094,284.5244445800781,526.9705810546875
data/images\Multimedia_34.jpg,2,2,5,10,1098.5999755859375,563.0,341.709228515625,335.00103759765625,476.49395751953125
