image_path,edge_id,border_id,border_point_id,global_point_id,x_px,y_px,x_mm,y_mm,distance_to_bottom_mm
data/images\Multimedia_49.jpg,1,1,1,1,217.0,490.6000061035156,113.15312957763672,290.1199035644531,508.0618591308594
data/images\Multimedia_49.jpg,1,1,2,2,288.5,489.79998779296875,162.8287811279297,287.57330322265625,510.60845947265625
data/images\Multimedia_49.jpg,1,1,3,3,360.0,491.3500061035156,212.4828338623047,286.63580322265625,511.54595947265625
data/images\Multimedia_49.jpg,1,1,4,4,431.5,495.45001220703125,262.1134338378906,287.4443664550781,510.7373962402344
data/images\Multimedia_49.jpg,1,1,5,5,503.0,504.5,311.6985778808594,291.642333984375,506.5394287109375
data/images\Multimedia_49.jpg,1,2,1,6,217.0,501.3999938964844,113.05388641357422,297.51495361328125,500.66680908203125
data/images\Multimedia_49.jpg,1,2,2,7,288.5,504.20001220703125,162.69644165039062,297.4333801269531,500.7483825683594
data/images\Multimedia_49.jpg,1,2,3,8,360.0,515.6500244140625,212.259521484375,303.27471923828125,494.90704345703125
data/images\Multimedia_49.jpg,1,2,4,9,431.5,521.5499877929688,261.87359619140625,305.3157653808594,492.8659973144531
data/images\Multimedia_49.jpg,1,2,5,10,503.0,513.5,311.6158752441406,297.80487060546875,500.37689208984375
data/images\Multimedia_49.jpg,2,1,1,1,685.0,949.7999877929688,434.0348815917969,591.4639282226562,206.71783447265625
data/images\Multimedia_49.jpg,2,1,2,2,766.25,949.7999877929688,490.4761047363281,589.1925659179688,208.98919677734375
data/images\Multimedia_49.jpg,2,1,3,3,847.5,949.7999877929688,546.9173583984375,586.921142578125,211.2606201171875
data/images\Multimedia_49.jpg,2,1,4,4,928.75,949.7999877929688,603.3585815429688,584.6497802734375,213.531982421875
data/images\Multimedia_49.jpg,2,1,5,5,1010.0,949.7999877929688,659.7998657226562,582.3783569335938,215.80340576171875
data/images\Multimedia_49.jpg,2,2,1,6,685.0,982.2000122070312,433.73712158203125,613.649169921875,184.5325927734375
data/images\Multimedia_49.jpg,2,2,2,7,766.25,982.2000122070312,490.1783752441406,611.3777465820312,186.80401611328125
data/images\Multimedia_49.jpg,2,2,3,8,847.5,982.2000122070312,546.61962890625,609.1063842773438,189.07537841796875
data/images\Multimedia_49.jpg,2,2,4,9,928.75,982.2000122070312,603.0608520507812,606.8349609375,191.3468017578125
data/images\Multimedia_49.jpg,2,2,5,10,1010.0,982.2000122070312,659.5021362304688,604.5635986328125,193.6181640625
