image_path,edge_id,border_id,border_point_id,global_point_id,x_px,y_px,x_mm,y_mm,distance_to_bottom_mm
data/images/Multimedia_42.jpg,1,1,1,1,442.1000061035156,947.0,-325.9570617675781,601.3046264648438,224.36090087890625
data/images/Multimedia_42.jpg,1,1,2,2,439.3999938964844,995.25,-358.9582824707031,634.6052856445312,191.06024169921875
data/images/Multimedia_42.jpg,1,1,3,3,438.45001220703125,1043.5,-390.7801208496094,667.8700561523438,157.79547119140625
data/images/Multimedia_42.jpg,1,1,4,4,437.70001220703125,1091.75,-422.4671630859375,701.1307373046875,124.5347900390625
data/images/Multimedia_42.jpg,1,1,5,5,437.25,1140.0,-453.9520568847656,734.38525390625,91.2802734375
data/images/Multimedia_42.jpg,1,2,1,6,443.8999938964844,947.0,-324.7439880371094,601.2677612304688,224.39776611328125
data/images/Multimedia_42.jpg,1,2,2,7,446.6000061035156,995.25,-354.10601806640625,634.457763671875,191.207763671875
data/images/Multimedia_42.jpg,1,2,3,8,446.54998779296875,1043.5,-385.32135009765625,667.7041015625,157.96142578125
data/images/Multimedia_42.jpg,1,2,4,9,450.29998779296875,1091.75,-413.9757385253906,700.8726196289062,124.79290771484375
data/images/Multimedia_42.jpg,1,2,5,10,441.75,1140.0,-450.9194030761719,734.2930908203125,91.3724365234375
data/images/Multimedia_42.jpg,2,1,1,1,441.25,251.0,123.26090240478516,121.76271057128906,703.90283203125
data/images/Multimedia_42.jpg,2,1,2,2,437.45001220703125,286.0,98.08121490478516,145.95631408691406,679.709228515625
data/images/Multimedia_42.jpg,2,1,3,3,436.45001220703125,321.0,74.78849792480469,170.0925750732422,655.5729370117188
data/images/Multimedia_42.jpg,2,1,4,4,437.3500061035156,356.0,52.77623748779297,194.18991088867188,631.4755859375
data/images/Multimedia_42.jpg,2,1,5,5,438.1000061035156,391.0,30.662887573242188,218.29031372070312,607.375244140625
data/images/Multimedia_42.jpg,2,2,1,6,445.75,251.0,126.29356384277344,121.6705322265625,703.9949951171875
data/images/Multimedia_42.jpg,2,2,2,7,445.54998779296875,286.0,103.53997802734375,145.7904052734375,679.8751220703125
data/images/Multimedia_42.jpg,2,2,3,8,444.54998779296875,321.0,80.24726104736328,169.92665100097656,655.7388916015625
data/images/Multimedia_42.jpg,2,2,4,9,443.6499938964844,356.0,57.02194595336914,194.0608673095703,631.6046752929688
data/images/Multimedia_42.jpg,2,2,5,10,439.8999938964844,391.0,31.87594223022461,218.25344848632812,607.412109375
