image_path,edge_id,border_id,border_point_id,global_point_id,x_px,y_px,x_mm,y_mm,distance_to_bottom_mm
data/images\Multimedia_39.jpg,1,1,1,1,356.20001220703125,678.0,-222.3323211669922,445.41156005859375,463.49725341796875
data/images\Multimedia_39.jpg,1,1,2,2,352.3500061035156,760.5,-279.47686767578125,503.5450439453125,405.36376953125
data/images\Multimedia_39.jpg,1,1,3,3,350.54998779296875,843.0,-335.117919921875,561.658447265625,347.2503662109375
data/images\Multimedia_39.jpg,1,1,4,4,345.70001220703125,925.5,-392.995849609375,619.8017578125,289.1070556640625
data/images\Multimedia_39.jpg,1,1,5,5,354.1499938964844,1008.0,-441.11932373046875,677.81494140625,231.0938720703125
data/images\Multimedia_39.jpg,1,2,1,6,359.79998779296875,678.0,-219.69203186035156,445.3763427734375,463.532470703125
data/images\Multimedia_39.jpg,1,2,2,7,358.6499938964844,760.5,-274.8563232421875,503.4834289550781,405.4253845214844
data/images\Multimedia_39.jpg,1,2,3,8,360.45001220703125,843.0,-327.8570251464844,561.5616455078125,347.34716796875
data/images\Multimedia_39.jpg,1,2,4,9,358.29998779296875,925.5,-383.7547912597656,619.6785278320312,289.23028564453125
data/images\Multimedia_39.jpg,1,2,5,10,356.8500061035156,1008.0,-439.13909912109375,677.7885131835938,231.12030029296875
data/images\Multimedia_39.jpg,2,1,1,1,369.29998779296875,191.0,107.9332046508789,102.34200286865234,806.5668334960938
data/images\Multimedia_39.jpg,2,1,2,2,365.95001220703125,277.0,48.85087585449219,162.93527221679688,745.9735107421875
data/images\Multimedia_39.jpg,2,1,3,3,360.75,363.0,-11.588310241699219,223.54661560058594,685.3621826171875
data/images\Multimedia_39.jpg,2,1,4,4,356.70001220703125,449.0,-71.18404388427734,284.146728515625,624.7620849609375
data/images\Multimedia_39.jpg,2,1,5,5,356.3500061035156,535.0,-128.06614685058594,344.7106628417969,564.1981201171875
data/images\Multimedia_39.jpg,2,2,1,6,374.70001220703125,191.0,111.89369201660156,102.28919219970703,806.61962890625
data/images\Multimedia_39.jpg,2,2,2,7,383.04998779296875,277.0,61.392333984375,162.7680206298828,746.1408081054688
data/images\Multimedia_39.jpg,2,2,3,8,374.25,363.0,-1.6871449947357178,223.4145965576172,685.4942016601562
data/images\Multimedia_39.jpg,2,2,4,9,369.29998779296875,449.0,-61.94297409057617,284.02349853515625,624.8853149414062
data/images\Multimedia_39.jpg,2,2,5,10,362.6499938964844,535.0,-123.44560241699219,344.6490478515625,564.259765625
