image_path,edge_id,border_id,border_point_id,global_point_id,x_px,y_px,x_mm,y_mm,distance_to_bottom_mm
data/images\Multimedia_46.jpg,1,1,1,1,700.0,885.1500244140625,451.00042724609375,582.2296752929688,224.22808837890625
data/images\Multimedia_46.jpg,1,1,2,2,781.0,881.25,509.47222900390625,578.2744140625,228.183349609375
data/images\Multimedia_46.jpg,1,1,3,3,862.0,873.5499877929688,567.9677734375,571.5072631835938,234.95050048828125
data/images\Multimedia_46.jpg,1,1,4,4,943.0,871.6500244140625,626.4270629882812,569.031982421875,237.42578125
data/images\Multimedia_46.jpg,1,1,5,5,1024.0,869.5499877929688,684.8876342773438,566.4086303710938,240.04913330078125
data/images\Multimedia_46.jpg,1,2,1,6,700.0,887.8499755859375,450.98358154296875,584.2275390625,222.230224609375
data/images\Multimedia_46.jpg,1,2,2,7,781.0,885.75,509.44415283203125,581.604248046875,224.853515625
data/images\Multimedia_46.jpg,1,2,3,8,862.0,883.4500122070312,567.906005859375,578.8329467773438,227.62481689453125
data/images\Multimedia_46.jpg,1,2,4,9,943.0,883.3499755859375,626.3540649414062,577.6895751953125,228.7681884765625
data/images\Multimedia_46.jpg,1,2,5,10,1024.0,879.4500122070312,684.825927734375,573.734375,232.723388671875
data/images\Multimedia_46.jpg,2,1,1,1,218.0,874.7000122070312,103.26701354980469,580.8604125976562,225.59735107421875
data/images\Multimedia_46.jpg,2,1,2,2,301.0,873.8499755859375,163.16294860839844,579.1356201171875,227.3221435546875
data/images\Multimedia_46.jpg,2,1,3,3,384.0,877.75,223.0292510986328,580.92578125,225.531982421875
data/images\Multimedia_46.jpg,2,1,4,4,467.0,879.6500244140625,282.90802001953125,581.2359619140625,225.2218017578125
data/images\Multimedia_46.jpg,2,1,5,5,550.0,880.5499877929688,342.79302978515625,580.8060913085938,225.65167236328125
data/images\Multimedia_46.jpg,2,2,1,6,218.0,887.2999877929688,103.18841552734375,590.1840209960938,216.27374267578125
data/images\Multimedia_46.jpg,2,2,2,7,301.0,889.1500244140625,163.0675048828125,590.4572143554688,216.00054931640625
data/images\Multimedia_46.jpg,2,2,3,8,384.0,891.25,222.9450225830078,590.9153442382812,215.54241943359375
data/images\Multimedia_46.jpg,2,2,4,9,467.0,891.3499755859375,282.83502197265625,589.8935546875,216.564208984375
data/images\Multimedia_46.jpg,2,2,5,10,550.0,890.4500122070312,342.73126220703125,588.1318359375,218.325927734375
