image_path,edge_id,border_id,border_point_id,global_point_id,x_px,y_px,x_mm,y_mm,distance_to_bottom_mm
data/images\Multimedia_34.jpg,1,1,1,1,291.1000061035156,882.0,-367.7178649902344,533.7633666992188,277.73162841796875
data/images\Multimedia_34.jpg,1,1,2,2,290.54998779296875,941.5,-404.6063537597656,571.7151489257812,239.77984619140625
data/images\Multimedia_34.jpg,1,1,3,3,288.70001220703125,1001.0,-442.321533203125,609.659423828125,201.8355712890625
data/images\Multimedia_34.jpg,1,1,4,4,287.8999938964844,1060.5,-479.3690185546875,647.6097412109375,163.88525390625
data/images\Multimedia_34.jpg,1,1,5,5,287.5,1120.0,-516.162109375,685.5625,125.9324951171875
data/images\Multimedia_34.jpg,1,2,1,6,292.8999938964844,882.0,-366.5731506347656,533.7738647460938,277.72113037109375
data/images\Multimedia_34.jpg,1,2,2,7,300.45001220703125,941.5,-398.3104248046875,571.7731323242188,239.72186279296875
data/images\Multimedia_34.jpg,1,2,3,8,301.29998779296875,1001.0,-434.30859375,609.733154296875,201.7618408203125
data/images\Multimedia_34.jpg,1,2,4,9,304.1000061035156,1060.5,-469.0666198730469,647.70458984375,163.7904052734375
data/images\Multimedia_34.jpg,1,2,5,10,296.5,1120.0,-510.43853759765625,685.6151733398438,125.87982177734375
data/images\Multimedia_34.jpg,2,1,1,1,315.6000061035156,155.0,94.31067657470703,70.15348052978516,741.3414916992188
data/images\Multimedia_34.jpg,2,1,2,2,317.95001220703125,219.25,56.34950256347656,111.15231323242188,700.3426513671875
data/images\Multimedia_34.jpg,2,1,3,3,316.70001220703125,283.5,16.098899841308594,152.13006591796875,659.3649291992188
data/images\Multimedia_34.jpg,2,1,4,4,317.5,347.75,-22.84800910949707,193.1198272705078,618.3751831054688
data/images\Multimedia_34.jpg,2,1,5,5,318.1000061035156,412.0,-61.922096252441406,234.10841369628906,577.3865966796875
data/images\Multimedia_34.jpg,2,2,1,6,326.3999938964844,155.0,101.17893981933594,70.21671295166016,741.2782592773438
data/images\Multimedia_34.jpg,2,2,2,7,335.04998779296875,219.25,67.22425079345703,111.25243377685547,700.2425537109375
data/images\Multimedia_34.jpg,2,2,3,8,329.29998779296875,283.5,24.111867904663086,152.20384216308594,659.2911376953125
data/images\Multimedia_34.jpg,2,2,4,9,326.5,347.75,-17.124448776245117,193.1725311279297,618.3224487304688
data/images\Multimedia_34.jpg,2,2,5,10,319.8999938964844,412.0,-60.77739334106445,234.11895751953125,577.3760375976562
