image_path,edge_id,border_id,border_point_id,global_point_id,x_px,y_px,x_mm,y_mm,distance_to_bottom_mm
data/images\Multimedia_36.jpg,1,1,1,1,751.0,945.0,479.6072692871094,608.6990356445312,222.72271728515625
data/images\Multimedia_36.jpg,1,1,2,2,833.0,940.0,539.5379638671875,603.499755859375,227.9219970703125
data/images\Multimedia_36.jpg,1,1,3,3,915.0,932.0,599.5211181640625,596.1845703125,235.2371826171875
data/images\Multimedia_36.jpg,1,1,4,4,997.0,930.0,659.3992919921875,593.1011352539062,238.32061767578125
data/images\Multimedia_36.jpg,1,1,5,5,1079.0,927.0,719.2949829101562,589.3123779296875,242.109375
data/images\Multimedia_36.jpg,1,2,1,6,751.0,957.0,479.39739990234375,617.1624145507812,214.25933837890625
data/images\Multimedia_36.jpg,1,2,2,7,833.0,954.0,539.2930908203125,613.3736572265625,218.048095703125
data/images\Multimedia_36.jpg,1,2,3,8,915.0,949.3499755859375,599.2176513671875,608.421142578125,223.0006103515625
data/images\Multimedia_36.jpg,1,2,4,9,997.0,949.0,659.0670166015625,606.5014038085938,224.92034912109375
data/images\Multimedia_36.jpg,1,2,5,10,1079.0,945.0,718.980224609375,602.0073852539062,229.41436767578125
data/images\Multimedia_36.jpg,2,1,1,1,329.0,610.0,177.49244689941406,381.0397644042969,450.3819885253906
data/images\Multimedia_36.jpg,2,1,2,2,397.25,610.0,227.30099487304688,379.6473693847656,451.7743835449219
data/images\Multimedia_36.jpg,2,1,3,3,465.5,611.0,277.092041015625,378.96026611328125,452.46148681640625
data/images\Multimedia_36.jpg,2,1,4,4,533.75,605.0,327.0055236816406,373.336181640625,458.0855712890625
data/images\Multimedia_36.jpg,2,1,5,5,602.0,608.0,376.7615966796875,374.05963134765625,457.36212158203125
data/images\Multimedia_36.jpg,2,2,1,6,329.0,630.0,177.14266967773438,395.1453552246094,436.2763977050781
data/images\Multimedia_36.jpg,2,2,2,7,397.25,628.0,226.98619079589844,392.3424072265625,439.079345703125
data/images\Multimedia_36.jpg,2,2,3,8,465.5,626.0,276.8297119140625,389.5394592285156,441.8822937011719
data/images\Multimedia_36.jpg,2,2,4,9,533.75,623.0,326.69073486328125,386.0312194824219,445.3905334472656
data/images\Multimedia_36.jpg,2,2,5,10,602.0,621.2999877929688,376.52899169921875,383.4398498535156,447.9819030761719
data/images\Multimedia_36.jpg,3,1,1,1,1001.0,909.0,662.6857299804688,578.2086181640625,253.213134765625
data/images\Multimedia_36.jpg,3,1,2,2,1001.0,913.0,662.6157836914062,581.02978515625,250.3919677734375
data/images\Multimedia_36.jpg,3,1,3,3,1001.0,917.0,662.5458374023438,583.8508911132812,247.57086181640625
data/images\Multimedia_36.jpg,3,1,4,4,1000.0,921.0,661.74609375,586.6923828125,244.7293701171875
data/images\Multimedia_36.jpg,3,1,5,5,1000.0,925.0,661.6761474609375,589.5134887695312,241.90826416015625
data/images\Multimedia_36.jpg,3,2,1,6,1004.0,909.0,664.8751220703125,578.1474609375,253.2742919921875
data/images\Multimedia_36.jpg,3,2,2,7,1004.0,913.0,664.80517578125,580.9685668945312,250.45318603515625
data/images\Multimedia_36.jpg,3,2,3,8,1004.0999755859375,917.0,664.8081665039062,583.7876586914062,247.63409423828125
data/images\Multimedia_36.jpg,3,2,4,9,1005.5999755859375,921.0,665.8329467773438,586.578125,244.8436279296875
data/images\Multimedia_36.jpg,3,2,5,10,1006.0,925.0,666.054931640625,589.39111328125,242.0306396484375
