image_path,edge_id,border_id,border_point_id,global_point_id,x_px,y_px,x_mm,y_mm,distance_to_bottom_mm
data/images\Multimedia_52.jpg,1,1,1,1,616.0,788.0,248.40469360351562,305.9631042480469,577.9031982421875
data/images\Multimedia_52.jpg,1,1,2,2,628.25,788.0,254.5702362060547,306.07666015625,577.7896728515625
data/images\Multimedia_52.jpg,1,1,3,3,640.5,788.0,260.73577880859375,306.190185546875,577.6761474609375
data/images\Multimedia_52.jpg,1,1,4,4,652.75,788.0,266.90130615234375,306.3037414550781,577.5626220703125
data/images\Multimedia_52.jpg,1,1,5,5,665.0,788.0,273.0668640136719,306.41729736328125,577.4490356445312
data/images\Multimedia_52.jpg,1,2,1,6,616.0,801.0,248.38821411132812,312.3173828125,571.5489501953125
data/images\Multimedia_52.jpg,1,2,2,7,628.25,801.0,254.5537567138672,312.4309387207031,571.4354248046875
data/images\Multimedia_52.jpg,1,2,3,8,640.5,801.0,260.71929931640625,312.54449462890625,571.3218383789062
data/images\Multimedia_52.jpg,1,2,4,9,652.75,801.0,266.88482666015625,312.6580505371094,571.208251953125
data/images\Multimedia_52.jpg,1,2,5,10,665.0,801.0,273.0503845214844,312.7715759277344,571.0947265625
