image_path,edge_id,border_id,border_point_id,global_point_id,x_px,y_px,x_mm,y_mm,distance_to_bottom_mm
data/images\Multimedia_49.jpg,1,1,1,1,217.0,488.0,113.1770248413086,288.339599609375,570.6689453125
data/images\Multimedia_49.jpg,1,1,2,2,288.5,488.0,162.84532165527344,286.3407897949219,572.667724609375
data/images\Multimedia_49.jpg,1,1,3,3,360.0,490.0,212.4952392578125,285.71142578125,573.297119140625
data/images\Multimedia_49.jpg,1,1,4,4,431.5,495.0,262.1175842285156,287.13623046875,571.872314453125
data/images\Multimedia_49.jpg,1,1,5,5,503.0,503.0,311.7123718261719,290.615234375,568.393310546875
data/images\Multimedia_49.jpg,1,2,1,6,217.0,502.1499938964844,113.04698944091797,298.02850341796875,560.9800415039062
data/images\Multimedia_49.jpg,1,2,2,7,288.5,504.6499938964844,162.6923065185547,297.74151611328125,561.2670288085938
data/images\Multimedia_49.jpg,1,2,3,8,360.0,515.0,212.26548767089844,302.8296203613281,556.178955078125
data/images\Multimedia_49.jpg,1,2,4,9,431.5,521.0,261.878662109375,304.9391784667969,554.0693359375
data/images\Multimedia_49.jpg,1,2,5,10,503.0,520.0,311.5561218261719,302.255615234375,556.7529296875
