image_path,edge_id,border_id,border_point_id,global_point_id,x_px,y_px,x_mm,y_mm,distance_to_bottom_mm
data/images\Multimedia_33.jpg,1,1,1,1,314.0,878.0,-368.7634582519531,551.8101806640625,355.06585693359375
data/images\Multimedia_33.jpg,1,1,2,2,312.0,943.75,-410.4516906738281,595.7045288085938,311.1715087890625
data/images\Multimedia_33.jpg,1,1,3,3,308.0,1009.5,-453.50634765625,639.6707763671875,267.20526123046875
data/images\Multimedia_33.jpg,1,1,4,4,305.95001220703125,1075.25,-495.22869873046875,683.5670166015625,223.30902099609375
data/images\Multimedia_33.jpg,1,1,5,5,304.0,1141.0,-536.8827514648438,727.4595947265625,179.41644287109375
data/images\Multimedia_33.jpg,1,2,1,6,316.0,878.0,-367.39703369140625,551.73828125,355.13775634765625
data/images\Multimedia_33.jpg,1,2,2,7,322.0,943.75,-403.6195068359375,595.34521484375,311.53082275390625
data/images\Multimedia_33.jpg,1,2,3,8,323.0,1009.5,-443.258056640625,639.1318359375,267.74420166015625
data/images\Multimedia_33.jpg,1,2,4,9,323.04998779296875,1075.25,-483.5456848144531,682.9525756835938,223.9234619140625
data/images\Multimedia_33.jpg,1,2,5,10,322.3500061035156,1141.0,-524.345703125,726.80029296875,180.07574462890625
data/images\Multimedia_33.jpg,2,1,1,1,358.0,178.0,90.5794677734375,83.67753601074219,823.198486328125
data/images\Multimedia_33.jpg,2,1,2,2,358.0,262.5,38.75907516479492,139.9969940185547,766.8790283203125
data/images\Multimedia_33.jpg,2,1,3,3,354.0,347.0,-15.794184684753418,196.4601593017578,710.4158935546875
data/images\Multimedia_33.jpg,2,1,4,4,351.0,431.5,-69.66423034667969,252.8874053955078,653.9886474609375
data/images\Multimedia_33.jpg,2,1,5,5,351.95001220703125,516.0,-120.8355484008789,309.1727294921875,597.7033081054688
data/images\Multimedia_33.jpg,2,2,1,6,383.04998779296875,178.0,107.69407653808594,82.77747344970703,824.0985717773438
data/images\Multimedia_33.jpg,2,2,2,7,376.0,262.5,51.057003021240234,139.35023498535156,767.5258178710938
data/images\Multimedia_33.jpg,2,2,3,8,367.3999938964844,347.0,-6.639064788818359,195.97869873046875,710.8973388671875
data/images\Multimedia_33.jpg,2,2,4,9,360.0,431.5,-63.515262603759766,252.56402587890625,654.31201171875
data/images\Multimedia_33.jpg,2,2,5,10,355.0,516.0,-118.75174713134766,309.0631408691406,597.8128662109375
