image_path,edge_id,border_id,border_point_id,global_point_id,x_px,y_px,x_mm,y_mm,distance_to_bottom_mm
data/images\Multimedia_37.jpg,1,1,1,1,306.0,320.5,157.80279541015625,122.17585754394531,644.3014526367188
data/images\Multimedia_37.jpg,1,1,2,2,380.25,314.3999938964844,208.38601684570312,112.4770736694336,654.000244140625
data/images\Multimedia_37.jpg,1,1,3,3,454.5,317.29998779296875,259.1910400390625,108.86975860595703,657.6075439453125
data/images\Multimedia_37.jpg,1,1,4,4,528.75,319.25,309.9726257324219,104.61946868896484,661.8578491210938
data/images\Multimedia_37.jpg,1,1,5,5,603.0,329.54998779296875,360.9599914550781,106.02069854736328,660.4566040039062
data/images\Multimedia_37.jpg,1,2,1,6,306.0,329.5,158.0245819091797,128.26731872558594,638.2099609375
data/images\Multimedia_37.jpg,1,2,2,7,380.25,339.6000061035156,209.0070037841797,129.533203125,636.944091796875
data/images\Multimedia_37.jpg,1,2,3,8,454.5,340.70001220703125,259.7676696777344,124.70759582519531,641.7697143554688
data/images\Multimedia_37.jpg,1,2,4,9,528.75,341.75,310.5270690917969,119.84814453125,646.629150390625
data/images\Multimedia_37.jpg,1,2,5,10,603.0,339.45001220703125,361.2039489746094,112.72132873535156,653.7559814453125
data/images\Multimedia_37.jpg,2,1,1,1,715.0,1104.300048828125,456.5790710449219,621.9927978515625,144.4844970703125
data/images\Multimedia_37.jpg,2,1,2,2,797.5,1099.5999755859375,512.8338623046875,612.6226196289062,153.85467529296875
data/images\Multimedia_37.jpg,2,1,3,3,880.0,1097.8499755859375,569.1613159179688,605.2491455078125,161.2281494140625
data/images\Multimedia_37.jpg,2,1,4,4,962.5,1100.949951171875,625.6083374023438,601.1582641601562,165.31903076171875
data/images\Multimedia_37.jpg,2,1,5,5,1045.0,1112.25,682.2573852539062,602.6174926757812,163.85980224609375
data/images\Multimedia_37.jpg,2,2,1,6,715.0,1109.699951171875,456.712158203125,625.6475830078125,140.8297119140625
data/images\Multimedia_37.jpg,2,2,2,7,797.5,1110.4000244140625,513.0999755859375,619.932373046875,146.544921875
data/images\Multimedia_37.jpg,2,2,3,8,880.0,1113.1500244140625,569.5383911132812,615.6046752929688,150.87261962890625
data/images\Multimedia_37.jpg,2,2,4,9,962.5,1118.050048828125,626.0297241210938,612.7321166992188,153.74517822265625
data/images\Multimedia_37.jpg,2,2,5,10,1045.0,1116.75,682.3682861328125,605.6632080078125,160.8140869140625
