image_path,edge_id,border_id,border_point_id,global_point_id,x_px,y_px,x_mm,y_mm,distance_to_bottom_mm
data/images\Multimedia_39.jpg,1,1,1,1,1058.0,262.0,566.2904663085938,145.60414123535156,763.3046875
data/images\Multimedia_39.jpg,1,1,2,2,1058.0,333.5,519.21240234375,195.953857421875,712.9549560546875
data/images\Multimedia_39.jpg,1,1,3,3,1056.0,405.0,470.6674499511719,246.32313537597656,662.585693359375
data/images\Multimedia_39.jpg,1,1,4,4,1053.0,476.5,421.38909912109375,296.70220947265625,612.2066040039062
data/images\Multimedia_39.jpg,1,1,5,5,1051.0,548.0,372.84417724609375,347.07147216796875,561.8373413085938
data/images\Multimedia_39.jpg,1,2,1,6,1077.449951171875,262.0,580.555419921875,145.41392517089844,763.494873046875
data/images\Multimedia_39.jpg,1,2,2,7,1081.0,333.5,536.0810546875,195.7289276123047,713.1798706054688
data/images\Multimedia_39.jpg,1,2,3,8,1080.0,405.0,488.26953125,246.0884246826172,662.8203735351562
data/images\Multimedia_39.jpg,1,2,4,9,1077.0,476.5,438.9911804199219,296.46746826171875,612.4413452148438
data/images\Multimedia_39.jpg,1,2,5,10,1069.0,548.0,386.0457458496094,346.89544677734375,562.0133666992188
