image_path,edge_id,border_id,border_point_id,global_point_id,x_px,y_px,x_mm,y_mm,distance_to_bottom_mm
data/images\Multimedia_41.jpg,1,1,1,1,1065.0,271.0,574.2135620117188,141.77191162109375,749.9976196289062
data/images\Multimedia_41.jpg,1,1,2,2,1068.0,332.25,532.5145874023438,186.5615997314453,705.2079467773438
data/images\Multimedia_41.jpg,1,1,3,3,1070.5,393.5,490.4376525878906,231.35252380371094,660.4169921875
data/images\Multimedia_41.jpg,1,1,4,4,1072.0,454.75,447.6048278808594,276.1459655761719,615.62353515625
data/images\Multimedia_41.jpg,1,1,5,5,1073.0,516.0,404.39410400390625,320.9406433105469,570.828857421875
data/images\Multimedia_41.jpg,1,2,1,6,1083.0,271.0,587.819091796875,141.7269287109375,750.0426025390625
data/images\Multimedia_41.jpg,1,2,2,7,1084.0,332.25,544.6083984375,186.52162170410156,705.2479248046875
data/images\Multimedia_41.jpg,1,2,3,8,1087.5,393.5,503.28729248046875,231.31005859375,660.45947265625
data/images\Multimedia_41.jpg,1,2,4,9,1088.0,454.75,459.6986389160156,276.1059875488281,615.66357421875
data/images\Multimedia_41.jpg,1,2,5,10,1080.0,516.0,409.68511962890625,320.92315673828125,570.8463745117188
data/images\Multimedia_41.jpg,2,1,1,1,682.0,698.0,-21.791709899902344,455.0292053222656,436.7403259277344
data/images\Multimedia_41.jpg,2,1,2,2,682.0,761.75,-67.55286407470703,501.65484619140625,390.11468505859375
data/images\Multimedia_41.jpg,2,1,3,3,684.0,825.5,-111.80229187011719,548.2755126953125,343.4940185546875
data/images\Multimedia_41.jpg,2,1,4,4,684.0,889.25,-157.56344604492188,594.901123046875,296.868408203125
data/images\Multimedia_41.jpg,2,1,5,5,682.0,953.0,-204.83631896972656,641.53173828125,250.23779296875
data/images\Multimedia_41.jpg,2,2,1,6,703.0,698.0,-5.918599605560303,454.97674560546875,436.79278564453125
data/images\Multimedia_41.jpg,2,2,2,7,701.0,761.75,-53.19147872924805,501.6073913574219,390.1621398925781
data/images\Multimedia_41.jpg,2,2,3,8,700.0,825.5,-99.70849609375,548.2355346679688,343.53399658203125
data/images\Multimedia_41.jpg,2,2,4,9,699.0,889.25,-146.2255096435547,594.8636474609375,296.9058837890625
data/images\Multimedia_41.jpg,2,2,5,10,700.0,953.0,-191.23080444335938,641.48681640625,250.28271484375
