image_path,edge_id,border_id,border_point_id,global_point_id,x_px,y_px,x_mm,y_mm,distance_to_bottom_mm
data/images\Multimedia_43.jpg,1,1,1,1,414.0,1040.0,-359.9653625488281,612.612548828125,272.66552734375
data/images\Multimedia_43.jpg,1,1,2,2,412.0,1060.75,-373.96484375,625.9818115234375,259.2962646484375
data/images\Multimedia_43.jpg,1,1,3,3,414.0,1081.5,-385.5095520019531,639.4869995117188,245.79107666015625
data/images\Multimedia_43.jpg,1,1,4,4,415.0,1102.25,-397.66796875,652.9581298828125,232.3199462890625
data/images\Multimedia_43.jpg,1,1,5,5,407.0,1123.0,-415.3495788574219,666.1235961914062,219.15447998046875
data/images\Multimedia_43.jpg,1,2,1,6,420.0,1040.0,-356.2832336425781,612.81640625,272.461669921875
data/images\Multimedia_43.jpg,1,2,2,7,421.70001220703125,1060.75,-368.0120544433594,626.3113403320312,258.96673583984375
data/images\Multimedia_43.jpg,1,2,3,8,422.0,1081.5,-380.60003662109375,639.7587280273438,245.51934814453125
data/images\Multimedia_43.jpg,1,2,4,9,422.0,1102.25,-393.37213134765625,653.1959838867188,232.08209228515625
data/images\Multimedia_43.jpg,1,2,5,10,425.0,1123.0,-404.30316162109375,666.7350463867188,218.54302978515625
