image_path,edge_id,border_id,border_point_id,global_point_id,x_px,y_px,x_mm,y_mm,distance_to_bottom_mm
data/images\Multimedia_47.jpg,1,1,1,1,238.0,1067.25,111.38877868652344,579.5868530273438,208.196044921875
data/images\Multimedia_47.jpg,1,1,2,2,336.25,1056.949951171875,173.4418182373047,569.2150268554688,218.56787109375
data/images\Multimedia_47.jpg,1,1,3,3,434.5,1062.75,235.50440979003906,568.8719482421875,218.91094970703125
data/images\Multimedia_47.jpg,1,1,4,4,532.75,1064.699951171875,297.564697265625,566.1306762695312,221.6522216796875
data/images\Multimedia_47.jpg,1,1,5,5,631.0,1065.199951171875,359.6241455078125,562.4862060546875,225.29669189453125
data/images\Multimedia_47.jpg,1,2,1,6,238.0,1071.75,111.39144134521484,582.389892578125,205.39300537109375
data/images\Multimedia_47.jpg,1,2,2,7,336.25,1074.050048828125,173.4519500732422,579.8666381835938,207.916259765625
data/images\Multimedia_47.jpg,1,2,3,8,434.5,1076.25,235.5124053955078,577.2810668945312,210.5018310546875
data/images\Multimedia_47.jpg,1,2,4,9,532.75,1077.300048828125,297.5721740722656,573.979248046875,213.80364990234375
data/images\Multimedia_47.jpg,1,2,5,10,631.0,1068.800048828125,359.62628173828125,564.7286987304688,223.05419921875
data/images\Multimedia_47.jpg,2,1,1,1,830.0,1066.0999755859375,485.32208251953125,555.0343017578125,232.74859619140625
data/images\Multimedia_47.jpg,2,1,2,2,913.0,1062.300048828125,537.7463989257812,549.325439453125,238.45745849609375
data/images\Multimedia_47.jpg,2,1,3,3,996.0,1054.5999755859375,590.1683959960938,541.1871948242188,246.595703125
data/images\Multimedia_47.jpg,2,1,4,4,1079.0,1052.699951171875,642.5938110351562,536.6618041992188,251.12109375
data/images\Multimedia_47.jpg,2,1,5,5,1162.0,1052.199951171875,695.0200805664062,533.0084228515625,254.77447509765625
data/images\Multimedia_47.jpg,2,2,1,6,830.0,1067.9000244140625,485.3231506347656,556.1555786132812,231.6273193359375
data/images\Multimedia_47.jpg,2,2,2,7,913.0,1067.699951171875,537.7495727539062,552.6890258789062,235.0938720703125
data/images\Multimedia_47.jpg,2,2,3,8,996.0,1065.4000244140625,590.1748046875,547.91455078125,239.86834716796875
data/images\Multimedia_47.jpg,2,2,4,9,1079.0,1065.300048828125,642.6012573242188,544.5103759765625,243.27252197265625
data/images\Multimedia_47.jpg,2,2,5,10,1162.0,1055.800048828125,695.022216796875,535.2509155273438,252.531982421875
