image_path,edge_id,border_id,border_point_id,global_point_id,x_px,y_px,x_mm,y_mm,distance_to_bottom_mm
data/images\Multimedia_48.jpg,1,1,1,1,292.0,462.0,160.96632385253906,291.2546081542969,540.4359130859375
data/images\Multimedia_48.jpg,1,1,2,2,363.5,458.0,210.5387725830078,287.2750244140625,544.41552734375
data/images\Multimedia_48.jpg,1,1,3,3,435.0,458.0,260.1036376953125,286.060302734375,545.6302490234375
data/images\Multimedia_48.jpg,1,1,4,4,506.5,460.0,309.6647033691406,286.2279968261719,545.4625244140625
data/images\Multimedia_48.jpg,1,1,5,5,578.0,466.0,359.21820068359375,289.1605224609375,542.530029296875
data/images\Multimedia_48.jpg,1,2,1,6,292.0,474.0,160.94354248046875,299.54913330078125,532.1414184570312
data/images\Multimedia_48.jpg,1,2,2,7,363.5,474.54998779296875,210.50735473632812,298.7145690917969,532.9759521484375
data/images\Multimedia_48.jpg,1,2,3,8,435.0,474.0,260.0732727050781,297.1196594238281,534.5709228515625
data/images\Multimedia_48.jpg,1,2,4,9,506.5,475.0,309.63623046875,296.5961608886719,535.0943603515625
data/images\Multimedia_48.jpg,1,2,5,10,578.0,483.0,359.1859130859375,300.9111022949219,530.7794189453125
