image_path,edge_id,border_id,border_point_id,global_point_id,x_px,y_px,x_mm,y_mm,distance_to_bottom_mm
data/images\Multimedia_36.jpg,1,1,1,1,254.0,940.25,-593.498291015625,985.4429321289062,345.72528076171875
data/images\Multimedia_36.jpg,1,1,2,2,343.0,925.0,-513.7683715820312,965.3154296875,365.852783203125
data/images\Multimedia_36.jpg,1,1,3,3,432.0,924.9000244140625,-446.6374816894531,962.2954711914062,368.87274169921875
data/images\Multimedia_36.jpg,1,1,4,4,521.0,923.75,-378.6333312988281,958.0897216796875,373.0784912109375
data/images\Multimedia_36.jpg,1,1,5,5,610.0,927.1500244140625,-314.4131164550781,959.02197265625,372.146240234375
data/images\Multimedia_36.jpg,1,2,1,6,254.0,944.75,-597.2406005859375,990.5243530273438,340.64385986328125
data/images\Multimedia_36.jpg,1,2,2,7,343.0,943.0,-528.7374877929688,985.6411743164062,345.52703857421875
data/images\Multimedia_36.jpg,1,2,3,8,432.0,941.0999755859375,-460.1096496582031,980.5885009765625,350.5797119140625
data/images\Multimedia_36.jpg,1,2,4,9,521.0,937.25,-389.8601989746094,973.333984375,357.834228515625
data/images\Multimedia_36.jpg,1,2,5,10,610.0,929.8499755859375,-316.658447265625,962.0707397460938,369.09747314453125
data/images\Multimedia_36.jpg,2,1,1,1,760.0,924.75,-199.41537475585938,951.4122314453125,379.7559814453125
data/images\Multimedia_36.jpg,2,1,2,2,837.0,924.75,-141.40777587890625,948.8970947265625,382.2711181640625
data/images\Multimedia_36.jpg,2,1,3,3,914.0,924.75,-83.4001693725586,946.3819580078125,384.7862548828125
data/images\Multimedia_36.jpg,2,1,4,4,991.0,924.75,-25.39256477355957,943.8668212890625,387.3013916015625
data/images\Multimedia_36.jpg,2,1,5,5,1068.0,924.75,32.61503982543945,941.3516845703125,389.8165283203125
data/images\Multimedia_36.jpg,2,2,1,6,760.0,956.25,-225.6113739013672,986.982177734375,344.18603515625
data/images\Multimedia_36.jpg,2,2,2,7,837.0,956.25,-167.603759765625,984.467041015625,346.701171875
data/images\Multimedia_36.jpg,2,2,3,8,914.0,956.25,-109.59615325927734,981.951904296875,349.21630859375
data/images\Multimedia_36.jpg,2,2,4,9,991.0,956.25,-51.58855056762695,979.436767578125,351.7314453125
data/images\Multimedia_36.jpg,2,2,5,10,1068.0,956.25,6.41905403137207,976.921630859375,354.24658203125
