image_path,edge_id,border_id,border_point_id,global_point_id,x_px,y_px,x_mm,y_mm,distance_to_bottom_mm
data/images\Multimedia_47.jpg,1,1,1,1,239.0,1065.4000244140625,159.92767333984375,488.5234069824219,20.525421142578125
data/images\Multimedia_47.jpg,1,1,2,2,336.75,1056.949951171875,248.07020568847656,429.7926940917969,79.25613403320312
data/images\Multimedia_47.jpg,1,1,3,3,434.5,1062.699951171875,336.2247314453125,379.9004211425781,129.14840698242188
data/images\Multimedia_47.jpg,1,1,4,4,532.25,1064.6500244140625,424.37603759765625,327.64300537109375,181.40582275390625
data/images\Multimedia_47.jpg,1,1,5,5,630.0,1065.1500244140625,512.526123046875,274.4830017089844,234.56582641601562
data/images\Multimedia_47.jpg,1,2,1,6,239.0,1072.5999755859375,159.9337615966797,493.00482177734375,16.04400634765625
data/images\Multimedia_47.jpg,1,2,2,7,336.75,1074.050048828125,248.08465576171875,440.4361877441406,68.61264038085938
data/images\Multimedia_47.jpg,1,2,3,8,434.5,1075.300048828125,336.2353820800781,387.7430114746094,121.30581665039062
data/images\Multimedia_47.jpg,1,2,4,9,532.25,1076.3499755859375,424.38592529296875,334.92529296875,174.12353515625
data/images\Multimedia_47.jpg,1,2,5,10,630.0,1067.8499755859375,512.5284423828125,276.16351318359375,232.88531494140625
data/images\Multimedia_47.jpg,2,1,1,1,808.0,1049.25,673.03076171875,167.21693420410156,341.8319091796875
data/images\Multimedia_47.jpg,2,1,2,2,901.0,1049.25,756.89697265625,116.34407806396484,392.7047424316406
data/images\Multimedia_47.jpg,2,1,3,3,994.0,1049.25,840.7631225585938,65.47122192382812,443.5776062011719
data/images\Multimedia_47.jpg,2,1,4,4,1087.0,1049.25,924.6292724609375,14.598367691040039,494.4504699707031
data/images\Multimedia_47.jpg,2,1,5,5,1180.0,1049.25,1008.4954833984375,-36.27448654174805,545.3233032226562
data/images\Multimedia_47.jpg,2,2,1,6,808.0,1071.75,673.0498046875,181.221435546875,327.827392578125
data/images\Multimedia_47.jpg,2,2,2,7,901.0,1071.75,756.9159545898438,130.34857177734375,378.70025634765625
data/images\Multimedia_47.jpg,2,2,3,8,994.0,1071.75,840.7821655273438,79.47572326660156,429.5731201171875
data/images\Multimedia_47.jpg,2,2,4,9,1087.0,1071.75,924.6483154296875,28.60286521911621,480.4459533691406
data/images\Multimedia_47.jpg,2,2,5,10,1180.0,1071.75,1008.5145263671875,-22.269989013671875,531.31884765625
