image_path,edge_id,border_id,border_point_id,global_point_id,x_px,y_px,x_mm,y_mm,distance_to_bottom_mm
data/images\Multimedia_37.jpg,1,1,1,1,307.0,324.95001220703125,158.59573364257812,125.11273956298828,697.7621459960938
data/images\Multimedia_37.jpg,1,1,2,2,378.75,322.95001220703125,207.57179260253906,118.37651062011719,704.4983520507812
data/images\Multimedia_37.jpg,1,1,3,3,450.5,323.0,256.5983581542969,113.02777099609375,709.8471069335938
data/images\Multimedia_37.jpg,1,1,4,4,522.25,327.0,305.7222900390625,110.35252380371094,712.5223388671875
data/images\Multimedia_37.jpg,1,1,5,5,594.0,344.3500061035156,355.1751708984375,116.71295928955078,706.1619262695312
data/images\Multimedia_37.jpg,1,2,1,6,307.0,339.04998779296875,158.9431915283203,134.65602111816406,688.2188720703125
data/images\Multimedia_37.jpg,1,2,2,7,378.75,340.04998779296875,207.99317932128906,129.95028686523438,692.924560546875
data/images\Multimedia_37.jpg,1,2,3,8,450.5,343.0,257.0912170410156,126.56437683105469,696.3104858398438
data/images\Multimedia_37.jpg,1,2,4,9,522.25,344.29998779296875,306.1485900878906,122.06167602539062,700.813232421875
data/images\Multimedia_37.jpg,1,2,5,10,594.0,350.0,355.3144226074219,120.53704833984375,702.3378295898438
