image_path,edge_id,border_id,border_point_id,global_point_id,x_px,y_px,x_mm,y_mm,distance_to_bottom_mm
data/images\Multimedia_45.jpg,1,1,1,1,218.0,889.6500244140625,107.28601837158203,573.1400146484375,270.315673828125
data/images\Multimedia_45.jpg,1,1,2,2,303.25,889.9500122070312,168.7253875732422,572.146484375,271.3092041015625
data/images\Multimedia_45.jpg,1,1,3,3,388.5,893.0,230.1495361328125,573.1381225585938,270.31756591796875
data/images\Multimedia_45.jpg,1,1,4,4,473.75,894.0,291.58502197265625,572.6499633789062,270.80572509765625
data/images\Multimedia_45.jpg,1,1,5,5,559.0,895.0,353.0205383300781,572.1617431640625,271.2939453125
data/images\Multimedia_45.jpg,1,2,1,6,218.0,908.0,107.18445587158203,586.38671875,257.0689697265625
data/images\Multimedia_45.jpg,1,2,2,7,303.25,907.0499877929688,168.6307373046875,584.4907836914062,258.96490478515625
data/images\Multimedia_45.jpg,1,2,3,8,388.5,909.0,230.06097412109375,584.6884155273438,258.76727294921875
data/images\Multimedia_45.jpg,1,2,4,9,473.75,909.0,291.50201416015625,583.478271484375,259.9774169921875
data/images\Multimedia_45.jpg,1,2,5,10,559.0,909.0,352.94305419921875,582.2681884765625,261.1875
