image_path,edge_id,border_id,border_point_id,global_point_id,x_px,y_px,x_mm,y_mm,distance_to_bottom_mm
data/images/Multimedia_43.jpg,1,1,1,1,415.25,1040.0,-359.1982727050781,612.655029296875,272.623046875
data/images/Multimedia_43.jpg,1,1,2,2,413.45001220703125,1060.75,-373.0749816894531,626.0310668945312,259.24700927734375
data/images/Multimedia_43.jpg,1,1,3,3,414.3999938964844,1081.5,-385.26409912109375,639.5005493164062,245.77752685546875
data/images/Multimedia_43.jpg,1,1,4,4,415.3500061035156,1102.25,-397.45318603515625,652.9700317382812,232.30804443359375
data/images/Multimedia_43.jpg,1,1,5,5,418.25,1123.0,-408.445556640625,666.5057983398438,218.77227783203125
data/images/Multimedia_43.jpg,1,2,1,6,419.75,1040.0,-356.4366455078125,612.8079223632812,272.47015380859375
data/images/Multimedia_43.jpg,1,2,2,7,421.54998779296875,1060.75,-368.1040954589844,626.3062744140625,258.9718017578125
data/images/Multimedia_43.jpg,1,2,3,8,421.6000061035156,1081.5,-380.84552001953125,639.7451782226562,245.53289794921875
data/images/Multimedia_43.jpg,1,2,4,9,421.6499938964844,1102.25,-393.5869140625,653.18408203125,232.093994140625
data/images/Multimedia_43.jpg,1,2,5,10,422.75,1123.0,-405.6839599609375,666.6586303710938,218.61944580078125
data/images/Multimedia_43.jpg,2,1,1,1,402.25,263.0,111.08480834960938,109.0466537475586,776.2314453125
data/images/Multimedia_43.jpg,2,1,2,2,397.6000061035156,309.5,79.60934448242188,139.0009765625,746.277099609375
data/images/Multimedia_43.jpg,2,1,3,3,397.45001220703125,356.0,50.8954963684082,169.10818481445312,716.169921875
data/images/Multimedia_43.jpg,2,1,4,4,398.25,402.5,22.764638900756836,199.24765014648438,686.0303955078125
data/images/Multimedia_43.jpg,2,1,5,5,399.1499938964844,449.0,-5.304842948913574,229.39053344726562,655.8875732421875
data/images/Multimedia_43.jpg,2,2,1,6,406.75,263.0,113.84642028808594,109.19951629638672,776.0785522460938
data/images/Multimedia_43.jpg,2,2,2,7,408.3999938964844,309.5,86.2372055053711,139.36785888671875,745.9102172851562
data/images/Multimedia_43.jpg,2,2,3,8,405.54998779296875,356.0,55.86637878417969,169.3833465576172,715.8947143554688
data/images/Multimedia_43.jpg,2,2,4,9,402.75,402.5,25.5262508392334,199.40052795410156,685.8775634765625
data/images/Multimedia_43.jpg,2,2,5,10,401.8500061035156,449.0,-3.6478683948516846,229.4822540283203,655.7958374023438
